Time,Latitude,Longitude,Altitude,Speed
2024-04-04 21:03:47.047,10.7881999,106.6267099,5.0,0.007337404880672693
2024-04-04 21:03:54.045,10.7881995,106.6267098,5.0,0.006479104980826378
2024-04-04 21:03:59.045,10.7881982,106.6267078,5.0,0.05089053884148598
2024-04-04 21:04:04.046,10.7881958,106.6267057,5.0,0.06960504502058029
2024-04-04 21:04:09.045,10.7881944,106.6267048,5.0,0.038002803921699524
2024-04-04 21:04:14.045,10.7881946,106.6267046,5.0,0.005841022357344627
2024-04-04 21:04:19.046,10.788196,106.6267047,5.0,0.030154548585414886
2024-04-04 21:04:24.046,10.7881966,106.6267035,5.0,0.028729910030961037
2024-04-04 21:04:29.046,10.7881958,106.6267021,4.900000095367432,0.03496762365102768
2024-04-04 21:04:34.046,10.7881994,106.6267022,4.900000095367432,0.043537870049476624
2024-04-04 21:04:39.045,10.7882069,106.6267042,4.699999809265137,0.11251567304134369
2024-04-04 21:04:44.046,10.7882316,106.6267039,5.099999904632568,1.7862454652786255
2024-04-04 21:04:49.046,10.7885075,106.6265998,4.900000095367432,4.060666561126709
2024-04-04 21:04:54.045,10.7886413,106.6263709,4.900000095367432,5.4498772621154785
2024-04-04 21:04:59.045,10.7887076,106.6260956,4.900000095367432,6.117071151733398
2024-04-04 21:05:05.045,10.7887521,106.6257492,4.900000095367432,6.1897873878479
2024-04-04 21:05:09.044,10.7888041,106.6255353,4.900000095367432,5.693052768707275
2024-04-04 21:05:14.045,10.7888806,106.6252634,4.900000095367432,6.188138484954834
2024-04-04 21:05:19.046,10.7889611,106.6249913,4.900000095367432,6.1397385597229
2024-04-04 21:05:24.193,10.7890215,106.6247251,5.300000190734863,6.095938682556152
2024-04-04 21:05:29.046,10.7891189,106.6244111,5.300000190734863,5.541140556335449
2024-04-04 21:05:34.046,10.7891468,106.62423,5.300000190734863,4.010770797729492
2024-04-04 21:05:39.046,10.7889804,106.6241385,5.0,4.80576753616333
2024-04-04 21:05:44.045,10.7887377,106.6240638,5.0,5.797643184661865
2024-04-04 21:05:49.045,10.7884701,106.6239777,5.0,5.889568328857422
2024-04-04 21:05:54.044,10.7882311,106.6239423,5.0,4.346746921539307
2024-04-04 21:05:59.046,10.7881635,106.6239099,5.0,1.4072656631469727
2024-04-04 21:06:04.046,10.7880429,106.6238725,4.800000190734863,4.671621799468994
2024-04-04 21:06:09.046,10.7877245,106.6237803,4.300000190734863,6.50203800201416
2024-04-04 21:06:14.044,10.7874299,106.6236845,4.300000190734863,6.1925506591796875
2024-04-04 21:06:19.045,10.7872553,106.6236442,4.300000190734863,2.196798801422119
2024-04-04 21:06:24.046,10.7871372,106.62372,4.300000190734863,4.812374591827393
2024-04-04 21:06:29.046,10.7870329,106.6239324,4.300000190734863,6.741028785705566
2024-04-04 21:06:34.044,10.7869336,106.6242512,4.300000190734863,7.7457804679870605
2024-04-04 21:06:39.046,10.7868426,106.6245666,4.300000190734863,6.156399250030518
2024-04-04 21:06:44.046,10.786751,106.6248502,4.0,6.827877521514893
2024-04-04 21:06:49.045,10.7866529,106.625166,4.0,6.58131217956543
2024-04-04 21:06:54.046,10.7865619,106.6254276,4.0,5.863045692443848
2024-04-04 21:07:00.046,10.7865226,106.6255959,4.0,5.522026538848877
2024-04-04 21:07:05.045,10.7865441,106.6255844,4.099999904632568,0.39160746335983276
2024-04-04 21:07:09.045,10.7865407,106.6255758,4.199999809265137,0.2255236953496933
2024-04-04 21:07:15.045,10.786542,106.6255782,4.5,0.05266914144158363
2024-04-04 21:07:19.046,10.7865275,106.6255823,4.5,0.4104860723018646
2024-04-04 21:07:24.046,10.7865244,106.6255856,4.5,0.18855036795139313
2024-04-04 21:07:27.046,10.786525,106.6255844,4.199999809265137,0.08969438821077347
2024-04-04 21:07:32.046,10.7865252,106.6255844,4.199999809265137,0.05864787846803665
2024-04-04 21:07:37.045,10.7865298,106.6255822,4.199999809265137,0.10694574564695358
2024-04-04 21:07:42.046,10.7865257,106.6255813,4.199999809265137,0.08617846667766571
2024-04-04 21:07:45.381,10.7865247,106.625581,4.199999809265137,0.03858206793665886
2024-04-04 21:07:50.396,10.7865292,106.6255783,4.199999809265137,0.05126221105456352
2024-04-04 21:07:54.045,10.7865217,106.6255843,4.199999809265137,0.1765495091676712
2024-04-04 21:07:59.045,10.7865203,106.6255856,4.099999904632568,0.04399321600794792
2024-04-04 21:08:04.044,10.7865158,106.625591,4.099999904632568,0.1626754105091095
2024-04-04 21:08:09.044,10.786514,106.6255941,4.099999904632568,0.08239319920539856
2024-04-04 21:08:14.045,10.7865106,106.6255964,4.199999809265137,0.09550229460000992
2024-04-04 21:08:19.045,10.7865164,106.6255973,4.099999904632568,0.25960811972618103
2024-04-04 21:08:24.044,10.7865248,106.6255831,4.400000095367432,0.41833433508872986
2024-04-04 21:08:27.044,10.7865255,106.6255819,4.400000095367432,0.1997729390859604
2024-04-04 21:08:30.554,10.786528,106.6255768,4.0,0.1895388513803482
2024-04-04 21:08:35.044,10.786453,106.625785,4.0,4.076300144195557
2024-04-04 21:08:39.044,10.786302,106.6258893,4.199999809265137,5.7132368087768555
2024-04-04 21:08:44.044,10.7860384,106.6258321,4.199999809265137,6.284506797790527
2024-04-04 21:08:47.047,10.7858746,106.6257794,4.199999809265137,6.289993762969971
2024-04-04 21:08:55.044,10.7854247,106.6256309,4.199999809265137,6.50954008102417
2024-04-04 21:08:59.044,10.7852371,106.6255489,4.5,4.336531162261963
2024-04-04 21:09:04.045,10.7850973,106.6255418,4.5,2.3526666164398193
2024-04-04 21:09:09.044,10.785011,106.6257314,4.099999904632568,6.404101371765137
2024-04-04 21:09:14.045,10.7849112,106.6260491,4.199999809265137,7.647159576416016
2024-04-04 21:09:19.044,10.7848039,106.6263841,4.199999809265137,7.769174098968506
2024-04-04 21:09:24.044,10.7846895,106.6266935,4.199999809265137,6.854372024536133
2024-04-04 21:09:29.044,10.7845972,106.6270039,4.199999809265137,7.078924655914307
2024-04-04 21:09:34.044,10.7845114,106.6273289,4.199999809265137,7.080124378204346
2024-04-04 21:09:39.044,10.7844066,106.6276431,4.199999809265137,6.592859745025635
2024-04-04 21:09:44.045,10.7842909,106.6279734,4.199999809265137,7.317385196685791
2024-04-04 21:09:49.045,10.784201,106.6282622,4.199999809265137,4.42299747467041
2024-04-04 21:09:54.045,10.7839821,106.6282675,6.5,7.00154972076416
2024-04-04 21:09:59.044,10.7836787,106.6281484,6.5,7.149453639984131
2024-04-04 21:10:04.043,10.7833935,106.6280136,6.5,5.508721828460693
2024-04-04 21:10:10.044,10.7830799,106.6279349,6.5,7.054806709289551
2024-04-04 21:10:14.045,10.7828422,106.627846,6.5,6.096385955810547
2024-04-04 21:10:19.044,10.7825941,106.6277784,4.199999809265137,4.398501396179199
2024-04-04 21:10:25.045,10.7823856,106.6278205,4.199999809265137,5.1372175216674805
2024-04-04 21:10:29.045,10.7822675,106.6280217,5.800000190734863,7.685098648071289
2024-04-04 21:10:34.044,10.7821678,106.628316,5.800000190734863,5.868013858795166
2024-04-04 21:10:39.045,10.7821137,106.6284917,5.800000190734863,3.210934638977051
2024-04-04 21:10:44.045,10.7821024,106.6285422,5.699999809265137,2.2171690464019775
2024-04-04 21:10:49.044,10.7821004,106.6285426,5.699999809265137,1.257703185081482
2024-04-04 21:10:54.044,10.7820977,106.6288317,5.800000190734863,7.733579635620117
2024-04-04 21:10:59.043,10.7820069,106.6292266,5.900000095367432,9.166731834411621
2024-04-04 21:11:04.043,10.7818379,106.6296222,5.900000095367432,9.040399551391602
2024-04-04 21:11:09.045,10.7817232,106.630027,5.900000095367432,9.010266304016113
2024-04-04 21:11:14.044,10.7815845,106.6304199,5.900000095367432,8.80096435546875
2024-04-04 21:11:19.044,10.7814804,106.6308268,5.900000095367432,9.078585624694824
2024-04-04 21:11:24.045,10.7813627,106.6311826,5.900000095367432,7.526437282562256
2024-04-04 21:11:29.045,10.7812918,106.6314483,5.900000095367432,3.995762586593628
2024-04-04 21:11:35.045,10.7811269,106.6314522,5.900000095367432,4.898467540740967
2024-04-04 21:11:40.044,10.7809244,106.6313816,7.626354046013688,4.512744426727295
2024-04-04 21:11:45.045,10.780721,106.631349,7.568634418155867,4.833350658416748
2024-04-04 21:11:50.044,10.7805341,106.6313396,5.900000095367432,2.380917549133301
2024-04-04 21:11:56.044,10.7804622,106.6313898,6.5,2.0389580726623535
2024-04-04 21:12:00.045,10.7805168,106.6313453,6.599999904632568,0.5200080871582031
2024-04-04 21:12:05.045,10.7805686,106.6313127,7.300000190734863,0.4735514521598816
2024-04-04 21:12:10.044,10.7805789,106.6313137,7.300000190734863,0.35389596223831177
2024-04-04 21:12:14.043,10.7806092,106.6313475,6.5,1.1651312112808228
2024-04-04 21:12:19.336,10.7806041,106.6313854,3.9000000953674316,0.8162016868591309
2024-04-04 21:12:25.481,10.7807159,106.6315134,5.0,2.5533790588378906
2024-04-04 21:12:30.498,10.7807358,106.6315445,4.777816009380032,1.8022444248199463
2024-04-04 21:12:35.507,10.7809134,106.6315645,4.757291224067274,2.3186089992523193
2024-04-04 21:12:39.200,10.7808844,106.631638,4.830667560940881,1.9388610124588013
2024-04-04 21:12:45.573,10.7808486,106.6316802,6.5,1.3534833192825317
2024-04-04 21:12:50.591,10.7808283,106.6315565,3.799999952316284,0.3820023834705353
2024-04-04 21:12:55.620,10.7808411,106.631529,4.8229700354896465,0.47002968192100525
2024-04-04 21:12:58.789,10.7809681,106.6315567,3.9000000953674316,1.7313941717147827
2024-04-04 21:13:05.589,10.7810739,106.6315651,3.9000000953674316,1.733169436454773
2024-04-04 21:13:10.717,10.7808732,106.6315275,4.883005868873866,0.3470735549926758
2024-04-04 21:13:15.734,10.780841,106.6315175,4.965047520251474,0.4844064712524414
2024-04-04 21:13:20.752,10.7808524,106.6315379,4.861967622322993,0.17773465812206268
2024-04-04 21:13:25.790,10.7809248,106.6315804,4.9286747366607955,0.6582950353622437
2024-04-04 21:13:30.814,10.7809581,106.6316029,6.5,0.7479874491691589
2024-04-04 21:13:35.843,10.7810097,106.6316152,3.799999952316284,0.8783054351806641
2024-04-04 21:13:41.134,10.7810738,106.6316042,3.9000000953674316,0.9767981171607971
2024-04-04 21:13:45.899,10.7810977,106.6315833,5.213979400951786,0.723456084728241
2024-04-04 21:13:50.896,10.7808996,106.6315381,5.341477060455077,3.1745834350585938
